Season,Daynum,wTeam,lTeam,Slot,Host,lat,lng,Round,Region,Team1,Team2,Team1_Name,Team2_Name
1989,136,1228,1270,R1Y1,nashville,36.1667,-86.7833,1,Y,1270,1228,McNeese St,Illinois
1989,136,1257,1114,R1Y4,nashville,36.1667,-86.7833,1,Y,1257,1114,Louisville,Ark Little Rock
1989,136,1116,1258,R1Y5,nashville,36.1667,-86.7833,1,Y,1258,1116,Loy Marymount,Arkansas
1989,136,1123,1338,R1Y8,nashville,36.1667,-86.7833,1,Y,1338,1123,Pittsburgh,Ball St
1989,136,1328,1190,R1Z1,boise,43.6167,-116.2,1,Z,1328,1190,Oklahoma,ETSU
1989,136,1292,1199,R1Z4,boise,43.6167,-116.2,1,Z,1292,1199,MTSU,Florida St
1989,136,1438,1344,R1Z5,boise,43.6167,-116.2,1,Z,1438,1344,Virginia,Providence
1989,136,1256,1247,R1Z8,boise,43.6167,-116.2,1,Z,1256,1247,Louisiana Tech,La Salle
1989,137,1207,1343,R1W1,providence,41.8236,-71.4222,1,W,1343,1207,Princeton,Georgetown
1989,137,1234,1353,R1W4,providence,41.8236,-71.4222,1,W,1353,1234,Rutgers,Iowa
1989,137,1301,1376,R1W5,providence,41.8236,-71.4222,1,W,1376,1301,South Carolina,NC State
1989,137,1323,1435,R1W8,providence,41.8236,-71.4222,1,W,1435,1323,Vanderbilt,Notre Dame
1989,137,1231,1206,R1X2,dallas,32.7767,-96.797,1,X,1231,1206,Indiana,George Mason
1989,137,1371,1283,R1X3,dallas,32.7767,-96.797,1,X,1371,1283,Seton Hall,Missouri St
1989,137,1191,1333,R1X6,dallas,32.7767,-96.797,1,X,1333,1191,Oregon St,Evansville
1989,137,1431,1261,R1X7,dallas,32.7767,-96.797,1,X,1431,1261,UTEP,LSU
1989,137,1393,1137,R1Y2,atlanta,33.755,-84.39,1,Y,1393,1137,Syracuse,Bucknell
1989,137,1281,1166,R1Y3,atlanta,33.755,-84.39,1,Y,1281,1166,Missouri,Creighton
1989,137,1400,1210,R1Y6,atlanta,33.755,-84.39,1,Y,1400,1210,Texas,Georgia Tech
1989,137,1161,1196,R1Y7,atlanta,33.755,-84.39,1,Y,1196,1161,Florida,Colorado St
1989,137,1314,1380,R1Z2,tucson,32.2217,-110.9264,1,Z,1380,1314,Southern Univ,North Carolina
1989,137,1276,1462,R1Z3,tucson,32.2217,-110.9264,1,Z,1462,1276,Xavier,Michigan
1989,137,1375,1104,R1Z6,tucson,32.2217,-110.9264,1,Z,1375,1104,South Alabama,Alabama
1989,137,1417,1235,R1Z7,tucson,32.2217,-110.9264,1,Z,1417,1235,UCLA,Iowa St
1989,138,1181,1452,R2W2,greensboro,36.08,-79.8194,2,W,1452,1181,West Virginia,Duke
1989,138,1278,1373,R2W3,greensboro,36.08,-79.8194,2,W,1373,1278,Siena,Minnesota
1989,138,1112,1155,R2X1,indianapolis,39.791,-86.148,2,X,1155,1112,Clemson,Arizona
1989,138,1424,1177,R2X4,indianapolis,39.791,-86.148,2,X,1424,1177,UNLV,DePaul
1989,138,1228,1123,R2Y1,nashville,36.1667,-86.7833,2,Y,1228,1123,Illinois,Ball St
1989,138,1257,1116,R2Y4,nashville,36.1667,-86.7833,2,Y,1257,1116,Louisville,Arkansas
1989,138,1328,1256,R2Z1,boise,43.6167,-116.2,2,Z,1328,1256,Oklahoma,Louisiana Tech
1989,138,1438,1292,R2Z4,boise,43.6167,-116.2,2,Z,1438,1292,Virginia,MTSU
1989,139,1207,1323,R2W1,providence,41.8236,-71.4222,2,W,1323,1207,Notre Dame,Georgetown
1989,139,1301,1234,R2W4,providence,41.8236,-71.4222,2,W,1301,1234,NC State,Iowa
1989,139,1231,1431,R2X2,dallas,32.7767,-96.797,2,X,1431,1231,UTEP,Indiana
1989,139,1371,1191,R2X3,dallas,32.7767,-96.797,2,X,1371,1191,Seton Hall,Evansville
1989,139,1393,1161,R2Y2,atlanta,33.755,-84.39,2,Y,1393,1161,Syracuse,Colorado St
1989,139,1281,1400,R2Y3,atlanta,33.755,-84.39,2,Y,1400,1281,Texas,Missouri
1989,139,1314,1417,R2Z2,tucson,32.2217,-110.9264,2,Z,1417,1314,UCLA,North Carolina
1989,139,1276,1375,R2Z3,tucson,32.2217,-110.9264,2,Z,1375,1276,South Alabama,Michigan
1989,143,1424,1112,R3X1,minneapolis,44.9778,-93.265,3,X,1424,1112,UNLV,Arizona
1989,143,1371,1231,R3X2,minneapolis,44.9778,-93.265,3,X,1371,1231,Seton Hall,Indiana
1989,143,1438,1328,R3Z1,denver,39.7392,-104.9903,3,Z,1438,1328,Virginia,Oklahoma
1989,143,1276,1314,R3Z2,denver,39.7392,-104.9903,3,Z,1314,1276,North Carolina,Michigan
1989,144,1207,1301,R3W1,east_rutherford,40.8171,-74.085,3,W,1301,1207,NC State,Georgetown
1989,144,1181,1278,R3W2,east_rutherford,40.8171,-74.085,3,W,1278,1181,Minnesota,Duke
1989,144,1228,1257,R3Y1,lexington,38.0297,-84.4947,3,Y,1257,1228,Louisville,Illinois
1989,144,1393,1281,R3Y2,lexington,38.0297,-84.4947,3,Y,1393,1281,Syracuse,Missouri
1989,145,1371,1424,R4X1,minneapolis,44.9778,-93.265,4,X,1424,1371,UNLV,Seton Hall
1989,145,1276,1438,R4Z1,denver,39.7392,-104.9903,4,Z,1438,1276,Virginia,Michigan
1989,146,1181,1207,R4W1,east_rutherford,40.8171,-74.085,4,W,1207,1181,Georgetown,Duke
1989,146,1228,1393,R4Y1,lexington,38.0297,-84.4947,4,Y,1393,1228,Syracuse,Illinois
1989,152,1371,1181,R5WX,seattle,47.6097,-122.3331,5,W,1371,1181,Seton Hall,Duke
1989,152,1276,1228,R5YZ,seattle,47.6097,-122.3331,5,Y,1276,1228,Michigan,Illinois
1989,154,1276,1371,R6CH,seattle,47.6097,-122.3331,6,C,1371,1276,Seton Hall,Michigan
1990,136,1163,1131,R1W1,hartford,41.7627,-72.6743,1,W,1163,1131,Connecticut,Boston Univ
1990,136,1247,1379,R1W4,hartford,41.7627,-72.6743,1,W,1379,1247,Southern Miss,La Salle
1990,136,1155,1140,R1W5,hartford,41.7627,-72.6743,1,W,1155,1140,Clemson,BYU
1990,136,1143,1231,R1W8,hartford,41.7627,-72.6743,1,W,1231,1143,Indiana,California
1990,136,1328,1406,R1X1,austin,30.25,-97.75,1,X,1406,1328,Towson,Oklahoma
1990,136,1116,1343,R1X4,austin,30.25,-97.75,1,X,1343,1116,Princeton,Arkansas
1990,136,1173,1228,R1X5,austin,30.25,-97.75,1,X,1228,1173,Illinois,Dayton
1990,136,1314,1283,R1X8,austin,30.25,-97.75,1,X,1314,1283,North Carolina,Missouri St
1990,136,1277,1293,R1Y1,knoxville,35.9728,-83.9422,1,Y,1293,1277,Murray St,Michigan St
1990,136,1210,1190,R1Y4,knoxville,35.9728,-83.9422,1,Y,1210,1190,Georgia Tech,ETSU
1990,136,1261,1437,R1Y5,knoxville,35.9728,-83.9422,1,Y,1437,1261,Villanova,LSU
1990,136,1364,1222,R1Y8,knoxville,35.9728,-83.9422,1,Y,1364,1222,UC Santa Barbara,Houston
1990,136,1424,1114,R1Z1,salt_lake_city,40.75,-111.8833,1,Z,1424,1114,UNLV,Ark Little Rock
1990,136,1257,1225,R1Z4,salt_lake_city,40.75,-111.8833,1,Z,1257,1225,Louisville,Idaho
1990,136,1123,1333,R1Z5,salt_lake_city,40.75,-111.8833,1,Z,1333,1123,Oregon St,Ball St
1990,136,1326,1344,R1Z8,salt_lake_city,40.75,-111.8833,1,Z,1344,1326,Providence,Ohio St
1990,137,1242,1352,R1W2,atlanta,33.755,-84.39,1,W,1352,1242,Robert Morris,Kansas
1990,137,1181,1350,R1W3,atlanta,33.755,-84.39,1,W,1350,1181,Richmond,Duke
1990,137,1385,1396,R1W6,atlanta,33.755,-84.39,1,W,1396,1385,Temple,St John's
1990,137,1417,1412,R1W7,atlanta,33.755,-84.39,1,W,1417,1412,UCLA,UAB
1990,137,1345,1419,R1X2,indianapolis,39.791,-86.148,1,X,1419,1345,ULM,Purdue
1990,137,1207,1411,R1X3,indianapolis,39.791,-86.148,1,X,1411,1207,TX Southern,Georgetown
1990,137,1462,1243,R1X6,indianapolis,39.791,-86.148,1,X,1462,1243,Xavier,Kansas St
1990,137,1400,1208,R1X7,indianapolis,39.791,-86.148,1,X,1400,1208,Texas,Georgia
1990,137,1393,1164,R1Y2,richmond,37.5333,-77.4667,1,Y,1393,1164,Syracuse,Coppin St
1990,137,1320,1281,R1Y3,richmond,37.5333,-77.4667,1,Y,1320,1281,Northern Iowa,Missouri
1990,137,1278,1431,R1Y6,richmond,37.5333,-77.4667,1,Y,1431,1278,UTEP,Minnesota
1990,137,1438,1323,R1Y7,richmond,37.5333,-77.4667,1,Y,1438,1323,Virginia,Notre Dame
1990,137,1112,1378,R1Z2,long_beach,33.7683,-118.1956,1,Z,1378,1112,South Florida,Arizona
1990,137,1276,1229,R1Z3,long_beach,33.7683,-118.1956,1,Z,1276,1229,Michigan,Illinois St
1990,137,1258,1308,R1Z6,long_beach,33.7683,-118.1956,1,Z,1308,1258,New Mexico St,Loy Marymount
1990,137,1104,1161,R1Z7,long_beach,33.7683,-118.1956,1,Z,1161,1104,Colorado St,Alabama
1990,138,1163,1143,R2W1,hartford,41.7627,-72.6743,2,W,1163,1143,Connecticut,California
1990,138,1155,1247,R2W4,hartford,41.7627,-72.6743,2,W,1247,1155,La Salle,Clemson
1990,138,1314,1328,R2X1,austin,30.25,-97.75,2,X,1328,1314,Oklahoma,North Carolina
1990,138,1116,1173,R2X4,austin,30.25,-97.75,2,X,1173,1116,Dayton,Arkansas
1990,138,1277,1364,R2Y1,knoxville,35.9728,-83.9422,2,Y,1364,1277,UC Santa Barbara,Michigan St
1990,138,1210,1261,R2Y4,knoxville,35.9728,-83.9422,2,Y,1261,1210,LSU,Georgia Tech
1990,138,1424,1326,R2Z1,salt_lake_city,40.75,-111.8833,2,Z,1424,1326,UNLV,Ohio St
1990,138,1123,1257,R2Z4,salt_lake_city,40.75,-111.8833,2,Z,1257,1123,Louisville,Ball St
1990,139,1417,1242,R2W2,atlanta,33.755,-84.39,2,W,1417,1242,UCLA,Kansas
1990,139,1181,1385,R2W3,atlanta,33.755,-84.39,2,W,1385,1181,St John's,Duke
1990,139,1400,1345,R2X2,indianapolis,39.791,-86.148,2,X,1400,1345,Texas,Purdue
1990,139,1462,1207,R2X3,indianapolis,39.791,-86.148,2,X,1462,1207,Xavier,Georgetown
1990,139,1393,1438,R2Y2,richmond,37.5333,-77.4667,2,Y,1438,1393,Virginia,Syracuse
1990,139,1278,1320,R2Y3,richmond,37.5333,-77.4667,2,Y,1320,1278,Northern Iowa,Minnesota
1990,139,1104,1112,R2Z2,long_beach,33.7683,-118.1956,2,Z,1112,1104,Arizona,Alabama
1990,139,1258,1276,R2Z3,long_beach,33.7683,-118.1956,2,Z,1276,1258,Michigan,Loy Marymount
1990,143,1163,1155,R3W1,east_rutherford,40.8171,-74.085,3,W,1163,1155,Connecticut,Clemson
1990,143,1181,1417,R3W2,east_rutherford,40.8171,-74.085,3,W,1417,1181,UCLA,Duke
1990,143,1116,1314,R3X1,dallas,32.7767,-96.797,3,X,1314,1116,North Carolina,Arkansas
1990,143,1400,1462,R3X2,dallas,32.7767,-96.797,3,X,1462,1400,Xavier,Texas
1990,144,1210,1277,R3Y1,new_orleans,29.9667,-90.05,3,Y,1277,1210,Michigan St,Georgia Tech
1990,144,1278,1393,R3Y2,new_orleans,29.9667,-90.05,3,Y,1393,1278,Syracuse,Minnesota
1990,144,1424,1123,R3Z1,oakland,37.8044,-122.2708,3,Z,1424,1123,UNLV,Ball St
1990,144,1258,1104,R3Z2,oakland,37.8044,-122.2708,3,Z,1258,1104,Loy Marymount,Alabama
1990,145,1181,1163,R4W1,east_rutherford,40.8171,-74.085,4,W,1181,1163,Duke,Connecticut
1990,145,1116,1400,R4X1,dallas,32.7767,-96.797,4,X,1400,1116,Texas,Arkansas
1990,146,1210,1278,R4Y1,new_orleans,29.9667,-90.05,4,Y,1278,1210,Minnesota,Georgia Tech
1990,146,1424,1258,R4Z1,oakland,37.8044,-122.2708,4,Z,1424,1258,UNLV,Loy Marymount
1990,152,1181,1116,R5WX,denver,39.7392,-104.9903,5,W,1181,1116,Duke,Arkansas
1990,152,1424,1210,R5YZ,denver,39.7392,-104.9903,5,Y,1424,1210,UNLV,Georgia Tech
1990,154,1424,1181,R6CH,denver,39.7392,-104.9903,6,C,1424,1181,UNLV,Duke
1991,136,1350,1393,R1W2,college_park,38.9967,-76.9275,1,W,1393,1350,Syracuse,Richmond
1991,136,1329,1307,R1W3,college_park,38.9967,-76.9275,1,W,1329,1307,Oklahoma St,New Mexico
1991,136,1301,1379,R1W6,college_park,38.9967,-76.9275,1,W,1379,1301,Southern Miss,NC State
1991,136,1396,1345,R1W7,college_park,38.9967,-76.9275,1,W,1396,1345,Temple,Purdue
1991,136,1231,1157,R1X2,minneapolis,44.9778,-93.265,1,X,1231,1157,Indiana,Coastal Car
1991,136,1242,1309,R1X3,minneapolis,44.9778,-93.265,1,X,1309,1242,New Orleans,Kansas
1991,136,1338,1208,R1X6,minneapolis,44.9778,-93.265,1,X,1338,1208,Pittsburgh,Georgia
1991,136,1199,1425,R1X7,minneapolis,44.9778,-93.265,1,X,1425,1199,USC,Florida St
1991,136,1181,1419,R1Y2,louisville,38.25,-85.7667,1,Y,1419,1181,ULM,Duke
1991,136,1462,1304,R1Y3,louisville,38.25,-85.7667,1,Y,1462,1304,Xavier,Nebraska
1991,136,1163,1261,R1Y6,louisville,38.25,-85.7667,1,Y,1261,1163,LSU,Connecticut
1991,136,1234,1190,R1Y7,louisville,38.25,-85.7667,1,Y,1234,1190,Iowa,ETSU
1991,136,1112,1384,R1Z2,salt_lake_city,40.75,-111.8833,1,Z,1384,1112,St Francis PA,Arizona
1991,136,1371,1337,R1Z3,salt_lake_city,40.75,-111.8833,1,Z,1371,1337,Seton Hall,Pepperdine
1991,136,1166,1308,R1Z6,salt_lake_city,40.75,-111.8833,1,Z,1308,1166,New Mexico St,Creighton
1991,136,1140,1438,R1Z7,salt_lake_city,40.75,-111.8833,1,Z,1438,1140,Virginia,BYU
1991,137,1314,1318,R1W1,syracuse,43.0469,-76.1444,1,W,1318,1314,Northeastern,North Carolina
1991,137,1336,1417,R1W4,syracuse,43.0469,-76.1444,1,W,1417,1336,UCLA,Penn St
1991,137,1185,1280,R1W5,syracuse,43.0469,-76.1444,1,W,1280,1185,Mississippi St,E Michigan
1991,137,1437,1343,R1W8,syracuse,43.0469,-76.1444,1,W,1437,1343,Villanova,Princeton
1991,137,1116,1209,R1X1,dayton,39.7594,-84.1917,1,X,1209,1116,Georgia St,Arkansas
1991,137,1104,1293,R1X4,dayton,39.7594,-84.1917,1,X,1293,1104,Murray St,Alabama
1991,137,1448,1256,R1X5,dayton,39.7594,-84.1917,1,X,1448,1256,Wake Forest,Louisiana Tech
1991,137,1113,1353,R1X8,dayton,39.7594,-84.1917,1,X,1353,1113,Rutgers,Arizona St
1991,137,1326,1406,R1Y1,atlanta,33.755,-84.39,1,Y,1406,1326,Towson,Ohio St
1991,137,1385,1296,R1Y4,atlanta,33.755,-84.39,1,Y,1385,1296,St John's,N Illinois
1991,137,1400,1389,R1Y5,atlanta,33.755,-84.39,1,Y,1400,1389,Texas,St Peter's
1991,137,1210,1177,R1Y8,atlanta,33.755,-84.39,1,Y,1210,1177,Georgia Tech,DePaul
1991,137,1424,1285,R1Z1,tucson,32.2217,-110.9264,1,Z,1424,1285,UNLV,Montana
1991,137,1428,1375,R1Z4,tucson,32.2217,-110.9264,1,Z,1428,1375,Utah,South Alabama
1991,137,1277,1453,R1Z5,tucson,32.2217,-110.9264,1,Z,1453,1277,WI Green Bay,Michigan St
1991,137,1207,1435,R1Z8,tucson,32.2217,-110.9264,1,Z,1435,1207,Vanderbilt,Georgetown
1991,138,1396,1350,R2W2,college_park,38.9967,-76.9275,2,W,1396,1350,Temple,Richmond
1991,138,1329,1301,R2W3,college_park,38.9967,-76.9275,2,W,1329,1301,Oklahoma St,NC State
1991,138,1231,1199,R2X2,minneapolis,44.9778,-93.265,2,X,1231,1199,Indiana,Florida St
1991,138,1242,1338,R2X3,minneapolis,44.9778,-93.265,2,X,1338,1242,Pittsburgh,Kansas
1991,138,1181,1234,R2Y2,louisville,38.25,-85.7667,2,Y,1234,1181,Iowa,Duke
1991,138,1163,1462,R2Y3,louisville,38.25,-85.7667,2,Y,1462,1163,Xavier,Connecticut
1991,138,1112,1140,R2Z2,salt_lake_city,40.75,-111.8833,2,Z,1140,1112,BYU,Arizona
1991,138,1371,1166,R2Z3,salt_lake_city,40.75,-111.8833,2,Z,1371,1166,Seton Hall,Creighton
1991,139,1314,1437,R2W1,syracuse,43.0469,-76.1444,2,W,1437,1314,Villanova,North Carolina
1991,139,1185,1336,R2W4,syracuse,43.0469,-76.1444,2,W,1336,1185,Penn St,E Michigan
1991,139,1116,1113,R2X1,dayton,39.7594,-84.1917,2,X,1116,1113,Arkansas,Arizona St
1991,139,1104,1448,R2X4,dayton,39.7594,-84.1917,2,X,1448,1104,Wake Forest,Alabama
1991,139,1326,1210,R2Y1,atlanta,33.755,-84.39,2,Y,1326,1210,Ohio St,Georgia Tech
1991,139,1385,1400,R2Y4,atlanta,33.755,-84.39,2,Y,1400,1385,Texas,St John's
1991,139,1424,1207,R2Z1,tucson,32.2217,-110.9264,2,Z,1424,1207,UNLV,Georgetown
1991,139,1428,1277,R2Z4,tucson,32.2217,-110.9264,2,Z,1428,1277,Utah,Michigan St
1991,143,1116,1104,R3X1,pontiac,42.6461,-83.2925,3,X,1116,1104,Arkansas,Alabama
1991,143,1242,1231,R3X2,pontiac,42.6461,-83.2925,3,X,1242,1231,Kansas,Indiana
1991,143,1424,1428,R3Z1,seattle,47.6097,-122.3331,3,Z,1428,1424,Utah,UNLV
1991,143,1371,1112,R3Z2,seattle,47.6097,-122.3331,3,Z,1371,1112,Seton Hall,Arizona
1991,144,1314,1185,R3W1,east_rutherford,40.8171,-74.085,3,W,1314,1185,North Carolina,E Michigan
1991,144,1396,1329,R3W2,east_rutherford,40.8171,-74.085,3,W,1396,1329,Temple,Oklahoma St
1991,144,1385,1326,R3Y1,charlotte,35.2269,-80.8433,3,Y,1385,1326,St John's,Ohio St
1991,144,1181,1163,R3Y2,charlotte,35.2269,-80.8433,3,Y,1181,1163,Duke,Connecticut
1991,145,1242,1116,R4X1,pontiac,42.6461,-83.2925,4,X,1242,1116,Kansas,Arkansas
1991,145,1424,1371,R4Z1,seattle,47.6097,-122.3331,4,Z,1424,1371,UNLV,Seton Hall
1991,146,1314,1396,R4W1,east_rutherford,40.8171,-74.085,4,W,1396,1314,Temple,North Carolina
1991,146,1181,1385,R4Y1,charlotte,35.2269,-80.8433,4,Y,1385,1181,St John's,Duke
1991,152,1242,1314,R5WX,indianapolis,39.791,-86.148,5,W,1314,1242,North Carolina,Kansas
1991,152,1181,1424,R5YZ,indianapolis,39.791,-86.148,5,Y,1424,1181,UNLV,Duke
1991,154,1181,1242,R6CH,indianapolis,39.791,-86.148,6,C,1242,1181,Kansas,Duke
1992,136,1181,1144,R1W1,greensboro,36.08,-79.8194,1,W,1181,1144,Duke,Campbell
1992,136,1371,1247,R1W4,greensboro,36.08,-79.8194,1,W,1371,1247,Seton Hall,La Salle
1992,136,1281,1452,R1W5,greensboro,36.08,-79.8194,1,W,1452,1281,West Virginia,Missouri
1992,136,1234,1400,R1W8,greensboro,36.08,-79.8194,1,W,1400,1234,Texas,Iowa
1992,136,1231,1183,R1X2,milwaukee,43.05,-87.95,1,X,1231,1183,Indiana,E Illinois
1992,136,1199,1285,R1X3,milwaukee,43.05,-87.95,1,X,1285,1199,Montana,Florida St
1992,136,1207,1378,R1X6,milwaukee,43.05,-87.95,1,X,1378,1207,South Florida,Georgetown
1992,136,1261,1140,R1X7,milwaukee,43.05,-87.95,1,X,1261,1140,LSU,BYU
1992,136,1425,1419,R1Y2,atlanta,33.755,-84.39,1,Y,1425,1419,USC,ULM
1992,136,1116,1293,R1Y3,atlanta,33.755,-84.39,1,Y,1293,1116,Murray St,Arkansas
1992,136,1272,1337,R1Y6,atlanta,33.755,-84.39,1,Y,1337,1272,Pepperdine,Memphis
1992,136,1210,1222,R1Y7,atlanta,33.755,-84.39,1,Y,1222,1210,Houston,Georgia Tech
1992,136,1326,1290,R1Z1,tempe,33.4294,-111.9431,1,Z,1326,1290,Ohio St,MS Valley St
1992,136,1314,1275,R1Z4,tempe,33.4294,-111.9431,1,Z,1314,1275,North Carolina,Miami OH
1992,136,1104,1390,R1Z5,tempe,33.4294,-111.9431,1,Z,1390,1104,Stanford,Alabama
1992,136,1163,1304,R1Z8,tempe,33.4294,-111.9431,1,Z,1304,1163,Nebraska,Connecticut
1992,137,1246,1330,R1W2,worcester,42.2667,-71.8,1,W,1330,1246,Old Dominion,Kentucky
1992,137,1269,1200,R1W3,worcester,42.2667,-71.8,1,W,1269,1200,Massachusetts,Fordham
1992,137,1393,1343,R1W6,worcester,42.2667,-71.8,1,W,1393,1343,Syracuse,Princeton
1992,137,1235,1150,R1W7,worcester,42.2667,-71.8,1,W,1235,1150,Iowa St,Charlotte
1992,137,1417,1352,R1X1,dayton,39.7594,-84.1917,1,X,1417,1352,UCLA,Robert Morris
1992,137,1418,1328,R1X4,dayton,39.7594,-84.1917,1,X,1418,1328,Louisiana,Oklahoma
1992,137,1308,1177,R1X5,dayton,39.7594,-84.1917,1,X,1308,1177,New Mexico St,DePaul
1992,137,1257,1448,R1X8,dayton,39.7594,-84.1917,1,X,1448,1257,Wake Forest,Louisville
1992,137,1242,1224,R1Y1,cincinnati,39.1,-84.5167,1,Y,1242,1224,Kansas,Howard
1992,137,1153,1174,R1Y4,cincinnati,39.1,-84.5167,1,Y,1174,1153,Delaware,Cincinnati
1992,137,1277,1283,R1Y5,cincinnati,39.1,-84.5167,1,Y,1283,1277,Missouri St,Michigan St
1992,137,1431,1191,R1Y8,cincinnati,39.1,-84.5167,1,Y,1431,1191,UTEP,Evansville
1992,137,1329,1204,R1Z2,boise,43.6167,-116.2,1,Z,1329,1204,Oklahoma St,Ga Southern
1992,137,1190,1112,R1Z3,boise,43.6167,-116.2,1,Z,1190,1112,ETSU,Arizona
1992,137,1276,1396,R1Z6,boise,43.6167,-116.2,1,Z,1396,1276,Temple,Michigan
1992,137,1408,1385,R1Z7,boise,43.6167,-116.2,1,Z,1408,1385,Tulane,St John's
1992,138,1181,1234,R2W1,greensboro,36.08,-79.8194,2,W,1234,1181,Iowa,Duke
1992,138,1371,1281,R2W4,greensboro,36.08,-79.8194,2,W,1371,1281,Seton Hall,Missouri
1992,138,1231,1261,R2X2,milwaukee,43.05,-87.95,2,X,1261,1231,LSU,Indiana
1992,138,1199,1207,R2X3,milwaukee,43.05,-87.95,2,X,1207,1199,Georgetown,Florida St
1992,138,1210,1425,R2Y2,atlanta,33.755,-84.39,2,Y,1425,1210,USC,Georgia Tech
1992,138,1272,1116,R2Y3,atlanta,33.755,-84.39,2,Y,1272,1116,Memphis,Arkansas
1992,138,1326,1163,R2Z1,tempe,33.4294,-111.9431,2,Z,1326,1163,Ohio St,Connecticut
1992,138,1314,1104,R2Z4,tempe,33.4294,-111.9431,2,Z,1314,1104,North Carolina,Alabama
1992,139,1246,1235,R2W2,worcester,42.2667,-71.8,2,W,1246,1235,Kentucky,Iowa St
1992,139,1269,1393,R2W3,worcester,42.2667,-71.8,2,W,1393,1269,Syracuse,Massachusetts
1992,139,1417,1257,R2X1,dayton,39.7594,-84.1917,2,X,1417,1257,UCLA,Louisville
1992,139,1308,1418,R2X4,dayton,39.7594,-84.1917,2,X,1418,1308,Louisiana,New Mexico St
1992,139,1431,1242,R2Y1,cincinnati,39.1,-84.5167,2,Y,1431,1242,UTEP,Kansas
1992,139,1153,1277,R2Y4,cincinnati,39.1,-84.5167,2,Y,1277,1153,Michigan St,Cincinnati
1992,139,1329,1408,R2Z2,boise,43.6167,-116.2,2,Z,1408,1329,Tulane,Oklahoma St
1992,139,1276,1190,R2Z3,boise,43.6167,-116.2,2,Z,1276,1190,Michigan,ETSU
1992,143,1181,1371,R3W1,philadelphia,39.95,-75.1667,3,W,1371,1181,Seton Hall,Duke
1992,143,1246,1269,R3W2,philadelphia,39.95,-75.1667,3,W,1269,1246,Massachusetts,Kentucky
1992,143,1417,1308,R3X1,kansas_city,39.0997,-94.5783,3,X,1417,1308,UCLA,New Mexico St
1992,143,1231,1199,R3X2,kansas_city,39.0997,-94.5783,3,X,1231,1199,Indiana,Florida St
1992,144,1153,1431,R3Y1,lexington,38.0297,-84.4947,3,Y,1431,1153,UTEP,Cincinnati
1992,144,1272,1210,R3Y2,lexington,38.0297,-84.4947,3,Y,1272,1210,Memphis,Georgia Tech
1992,144,1326,1314,R3Z1,albuquerque,35.1107,-106.61,3,Z,1326,1314,Ohio St,North Carolina
1992,144,1276,1329,R3Z2,albuquerque,35.1107,-106.61,3,Z,1329,1276,Oklahoma St,Michigan
1992,145,1181,1246,R4W1,philadelphia,39.95,-75.1667,4,W,1246,1181,Kentucky,Duke
1992,145,1231,1417,R4X1,kansas_city,39.0997,-94.5783,4,X,1417,1231,UCLA,Indiana
1992,146,1153,1272,R4Y1,lexington,38.0297,-84.4947,4,Y,1272,1153,Memphis,Cincinnati
1992,146,1276,1326,R4Z1,albuquerque,35.1107,-106.61,4,Z,1326,1276,Ohio St,Michigan
1992,152,1181,1231,R5WX,minneapolis,44.9778,-93.265,5,W,1231,1181,Indiana,Duke
1992,152,1276,1153,R5YZ,minneapolis,44.9778,-93.265,5,Y,1276,1153,Michigan,Cincinnati
1992,154,1181,1276,R6CH,minneapolis,44.9778,-93.265,6,C,1276,1181,Michigan,Duke
1993,136,1314,1187,R1W1,winstonsalem,36.1028,-80.2605,1,W,1314,1187,North Carolina,East Carolina
1993,136,1116,1221,R1W4,winstonsalem,36.1028,-80.2605,1,W,1221,1116,Holy Cross,Arkansas
1993,136,1385,1403,R1W5,winstonsalem,36.1028,-80.2605,1,W,1403,1385,Texas Tech,St John's
1993,136,1348,1345,R1W8,winstonsalem,36.1028,-80.2605,1,W,1348,1345,Rhode Island,Purdue
1993,136,1242,1123,R1X2,rosemont,41.9908,-87.8739,1,X,1242,1123,Kansas,Ball St
1993,136,1181,1356,R1X3,rosemont,41.9908,-87.8739,1,X,1356,1181,S Illinois,Duke
1993,136,1143,1261,R1X6,rosemont,41.9908,-87.8739,1,X,1261,1143,LSU,California
1993,136,1140,1374,R1X7,rosemont,41.9908,-87.8739,1,X,1374,1140,SMU,BYU
1993,136,1371,1398,R1Y2,orlando,28.4158,-81.2989,1,Y,1398,1371,Tennessee St,Seton Hall
1993,136,1199,1191,R1Y3,orlando,28.4158,-81.2989,1,Y,1199,1191,Florida St,Evansville
1993,136,1408,1243,R1Y6,orlando,28.4158,-81.2989,1,Y,1408,1243,Tulane,Kansas St
1993,136,1443,1272,R1Y7,orlando,28.4158,-81.2989,1,Y,1443,1272,WKU,Memphis
1993,136,1365,1112,R1Z2,salt_lake_city,40.75,-111.8833,1,Z,1365,1112,Santa Clara,Arizona
1993,136,1435,1129,R1Z3,salt_lake_city,40.75,-111.8833,1,Z,1435,1129,Vanderbilt,Boise St
1993,136,1228,1253,R1Z6,salt_lake_city,40.75,-111.8833,1,Z,1253,1228,Long Beach St,Illinois
1993,136,1396,1281,R1Z7,salt_lake_city,40.75,-111.8833,1,Z,1396,1281,Temple,Missouri
1993,137,1153,1164,R1W2,syracuse,43.0469,-76.1444,1,W,1164,1153,Coppin St,Cincinnati
